time,seconds_elapsed,z,y,x
1683385914206056700,0.150056640625,9.837775230407715,-0.11252748221158981,0.026336219161748886
1683385914216616400,0.160616455078125,9.883264541625977,-0.1149216815829277,0.026336219161748886
1683385914226626300,0.170626220703125,9.792284965515137,-0.1173158809542656,0.026336219161748886
1683385914236636000,0.180635986328125,9.81143856048584,-0.1149216815829277,0.026336219161748886
1683385914246615300,0.190615234375,9.849745750427246,-0.12449848651885986,0.040701430290937424
1683385914256625200,0.200625244140625,9.813833236694336,-0.09816227108240128,0.038307227194309235
1683385914266634800,0.210634765625,9.787496566772461,-0.10295066982507706,0.023942016065120697
1683385914276614100,0.2206142578125,9.837775230407715,-0.10773907601833344,0.0454898327589035
1683385914286624000,0.2306240234375,9.86889934539795,-0.11252748221158981,0.035913024097681046
1683385914296633600,0.240633544921875,9.818621635437012,-0.09576806426048279,0.023942016065120697
1683385914306613000,0.250613037109375,9.794678688049316,-0.11971008777618408,0.026336219161748886
1683385914316622600,0.26062255859375,9.813833236694336,-0.1173158809542656,0.011971008032560349
1683385914326632400,0.270632568359375,9.832986831665039,-0.12689268589019775,0.021547814831137657
1683385914336611800,0.28061181640625,9.81143856048584,-0.11013327538967133,0.035913024097681046
1683385914346621400,0.290621337890625,9.792284965515137,-0.11971008777618408,0.026336219161748886
1683385914356631000,0.300631103515625,9.823410034179688,-0.1149216815829277,0.021547814831137657
1683385914366610400,0.3106103515625,9.818621635437012,-0.1173158809542656,0.038307227194309235
1683385914376620300,0.320620361328125,9.785101890563965,-0.0933738648891449,0.038307227194309235
1683385914386630100,0.330630126953125,9.823410034179688,-0.08858546614646912,0.040701430290937424
1683385914396609300,0.340609375,9.823410034179688,-0.10055647045373917,0.028730420395731926
1683385914406619100,0.350619140625,9.804255485534668,-0.12210428714752197,0.0454898327589035
1683385914416629000,0.36062890625,9.81143856048584,-0.10295066982507706,0.05985504388809204
1683385914426608000,0.370608154296875,9.818621635437012,-0.1149216815829277,0.031124621629714966
1683385914436617700,0.38061767578125,9.801861763000488,-0.11971008777618408,0.023942016065120697
1683385914446627600,0.390627685546875,9.806650161743164,-0.1149216815829277,0.021547814831137657
1683385914456606700,0.400606689453125,9.799467086791992,-0.12210428714752197,0.023942016065120697
1683385914466616600,0.410616455078125,9.794678688049316,-0.1149216815829277,0.033518824726343155
1683385914476626400,0.42062646484375,9.787496566772461,-0.1149216815829277,0.031124621629714966
1683385914486636000,0.430635986328125,9.801861763000488,-0.090979665517807,0.05027823522686958
1683385914496615400,0.440615478515625,9.80904483795166,-0.10055647045373917,0.028730420395731926
1683385914506625300,0.450625244140625,9.816226959228516,-0.11252748221158981,0.023942016065120697
1683385914516635000,0.460634765625,9.780313491821289,-0.11252748221158981,0.016759412363171577
1683385914526614000,0.470614013671875,9.797073364257812,-0.1173158809542656,0.031124621629714966
1683385914536623900,0.480623779296875,9.895236015319824,-0.11971008777618408,0.0454898327589035
1683385914546633700,0.4906337890625,9.768342971801758,-0.10295066982507706,0.040701430290937424
1683385914556612900,0.50061279296875,9.773131370544434,-0.09816227108240128,0.05985504388809204
1683385914566622700,0.510622802734375,9.835380554199219,-0.12449848651885986,0.047884032130241394
1683385914576632600,0.520632568359375,9.840168952941895,-0.10773907601833344,0.033518824726343155
1683385914586611700,0.53061181640625,9.730035781860352,-0.11013327538967133,0.016759412363171577
1683385914596621600,0.54062158203125,9.775525093078613,-0.11971008777618408,0.019153613597154617
1683385914606631200,0.550631103515625,9.782708168029785,-0.11971008777618408,0.019153613597154617
1683385914616610600,0.560610595703125,9.840168952941895,-0.0933738648891449,0.035913024097681046
1683385914626620200,0.5706201171875,9.787496566772461,-0.09816227108240128,0.0454898327589035
1683385914636630000,0.580630126953125,9.77791976928711,-0.1173158809542656,0.0454898327589035
1683385914646609200,0.590609130859375,9.806650161743164,-0.10773907601833344,0.026336219161748886
1683385914656619000,0.600618896484375,9.801861763000488,-0.1173158809542656,0.019153613597154617
1683385914666628900,0.61062890625,9.773131370544434,-0.1412578970193863,0.033518824726343155
1683385914676608000,0.62060791015625,9.785101890563965,-0.11252748221158981,0.040701430290937424
1683385914686617900,0.630617919921875,9.823410034179688,-0.1173158809542656,0.035913024097681046
1683385914696627700,0.640627685546875,9.832986831665039,-0.11013327538967133,0.026336219161748886
1683385914706606800,0.65060693359375,9.81143856048584,-0.10773907601833344,0.038307227194309235
1683385914716616400,0.660616455078125,9.770736694335938,-0.10773907601833344,0.033518824726343155
1683385914726626300,0.670626220703125,9.792284965515137,-0.10773907601833344,0.023942016065120697
1683385914736636000,0.680635986328125,9.825803756713867,-0.10055647045373917,0.021547814831137657
1683385914746615300,0.690615234375,9.770736694335938,-0.1149216815829277,0.021547814831137657
1683385914756625200,0.700625244140625,9.780313491821289,-0.10773907601833344,0.026336219161748886
1683385914766634800,0.710634765625,9.780313491821289,-0.1173158809542656,0.021547814831137657
1683385914776614100,0.7206142578125,9.818621635437012,-0.10773907601833344,0.038307227194309235
1683385914786624000,0.7306240234375,9.797073364257812,-0.10773907601833344,0.043095629662275314
1683385914796633900,0.7406337890625,9.77791976928711,-0.12210428714752197,0.038307227194309235
1683385914806613000,0.750613037109375,9.794678688049316,-0.10773907601833344,0.040701430290937424
1683385914816622600,0.76062255859375,9.799467086791992,-0.11252748221158981,0.047884032130241394
1683385914826632400,0.770632568359375,9.780313491821289,-0.10773907601833344,0.038307227194309235
1683385914836611600,0.780611572265625,9.792284965515137,-0.10295066982507706,0.014365210197865963
1683385914846621400,0.790621337890625,9.782708168029785,-0.10773907601833344,0.040701430290937424
1683385914856631300,0.80063134765625,9.804255485534668,-0.10295066982507706,0.047884032130241394
