time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1683474283916722700,0.36472265625,-0.9029237031936646,-0.11703617125749588,0.12991087138652802,0.39262500405311584,0.15083615481853485,-0.31873127818107605,2.345534324645996
1683474283926701800,0.374701904296875,-0.9028111696243286,-0.11757642775774002,0.12871412932872772,0.39311617612838745,0.14793618023395538,-0.318874329328537,2.3440704345703125
1683474283936711700,0.384711669921875,-0.9027808308601379,-0.1181093379855156,0.12788796424865723,0.39329585433006287,0.14586661756038666,-0.31924447417259216,2.343404531478882
1683474283946721300,0.39472119140625,-0.9027395844459534,-0.1186700090765953,0.12739068269729614,0.3933832049369812,0.14444036781787872,-0.3199118971824646,2.343027353286743
1683474283956700700,0.40470068359375,-0.9027273058891296,-0.11927521228790283,0.1272527426481247,0.39327287673950195,0.14374132454395294,-0.32091614603996277,2.3431835174560547
1683474283966710500,0.41471044921875,-0.9025336503982544,-0.11979048699140549,0.12748530507087708,0.39348557591438293,0.14370696246623993,-0.3220977783203125,2.342712163925171
1683474283976720400,0.424720458984375,-0.9022858738899231,-0.1201874315738678,0.1279226839542389,0.3937905728816986,0.14412477612495422,-0.3232356905937195,2.342095375061035
1683474283986699500,0.434699462890625,-0.9020165801048279,-0.12048613280057907,0.12848566472530365,0.3941328525543213,0.1448470503091812,-0.3242962658405304,2.3414366245269775
1683474283996709000,0.444709228515625,-0.9018121361732483,-0.12070190906524658,0.1290794461965561,0.3943403959274292,0.14574304223060608,-0.32520532608032227,2.3410990238189697
1683474284006719000,0.454718994140625,-0.9015732407569885,-0.12080103904008865,0.12966172397136688,0.3946651518344879,0.14666509628295898,-0.3259067237377167,2.3405048847198486
1683474284016698000,0.464697998046875,-0.9014061093330383,-0.12081602215766907,0.13009805977344513,0.39489874243736267,0.14740616083145142,-0.3263203501701355,2.340087652206421
1683474284026708000,0.4747080078125,-0.8981890678405762,-0.11920414865016937,0.1320894956588745,0.40199407935142517,0.14987245202064514,-0.32608217000961304,2.3246450424194336
1683474284036717800,0.4847177734375,-0.897691547870636,-0.11847805231809616,0.1340339183807373,0.4026758372783661,0.15392902493476868,-0.3264240324497223,2.323664903640747
1683474284046727400,0.4947275390625,-0.8970780968666077,-0.11766813695430756,0.13522469997406006,0.4038805067539215,0.15641269087791443,-0.3260928988456726,2.3213047981262207
1683474284056706800,0.504706787109375,-0.8970790505409241,-0.11674660444259644,0.1348540186882019,0.4042696952819824,0.1562970131635666,-0.32414311170578003,2.320408344268799
1683474284066716700,0.514716552734375,-0.897175133228302,-0.11580436676740646,0.13432937860488892,0.4045017957687378,0.1559627801179886,-0.32200226187705994,2.3198318481445312
1683474284076726300,0.524726318359375,-0.8970984816551208,-0.11512849479913712,0.13390839099884033,0.40500393509864807,0.1555158793926239,-0.320488303899765,2.318643569946289
1683474284086705700,0.53470556640625,-0.8970064520835876,-0.1150621846318245,0.1332843005657196,0.4054325222969055,0.15421883761882782,-0.31992843747138977,2.3175177574157715
1683474284096715300,0.54471533203125,-0.8968445062637329,-0.11559969186782837,0.13237904012203217,0.4059341251850128,0.15187124907970428,-0.32027146220207214,2.3160996437072754
1683474284106725000,0.55472509765625,-0.8965544104576111,-0.11674883216619492,0.13117830455303192,0.40663525462150574,0.14838962256908417,-0.3215387463569641,2.3140900135040283
1683474284116704300,0.564704345703125,-0.8960976004600525,-0.11841238290071487,0.12981995940208435,0.40759602189064026,0.1440878063440323,-0.32366806268692017,2.3113856315612793
1683474284126714000,0.574714111328125,-0.8953298926353455,-0.12040866911411285,0.1284816414117813,0.40911948680877686,0.13933168351650238,-0.32651031017303467,2.3073456287384033
1683474284136723700,0.5847236328125,-0.8942762613296509,-0.12263128906488419,0.12721489369869232,0.41115450859069824,0.13431406021118164,-0.32989367842674255,2.302098274230957
1683474284146703000,0.594703125,-0.8929460048675537,-0.1248733252286911,0.12613895535469055,0.4136945605278015,0.12942494451999664,-0.33352550864219666,2.295703411102295
1683474284156713000,0.604712890625,-0.8916947841644287,-0.1268896609544754,0.1253153681755066,0.41602352261543274,0.12525832653045654,-0.3368989825248718,2.2898526191711426
1683474284166722600,0.61472265625,-0.8908067941665649,-0.12861888110637665,0.1246461421251297,0.4175928235054016,0.12190332263708115,-0.3397504687309265,2.285804510116577
1683474284176702000,0.624701904296875,-0.890003502368927,-0.12994232773780823,0.12392949312925339,0.41910669207572937,0.11881180852651596,-0.3417937159538269,2.2819178104400635
1683474284186711800,0.6347119140625,-0.8890045881271362,-0.13134774565696716,0.12592820823192596,0.42019131779670715,0.12097587436437607,-0.34624212980270386,2.2797086238861084
1683474284196721700,0.6447216796875,-0.8884179592132568,-0.1319742500782013,0.12443170696496964,0.4216790199279785,0.116989865899086,-0.3463183641433716,2.275768518447876
1683474284206700800,0.65470068359375,-0.8875835537910461,-0.1323699802160263,0.12262674421072006,0.42383527755737305,0.11234861612319946,-0.3457750082015991,2.2702341079711914
1683474284216710400,0.66471044921875,-0.8869121074676514,-0.1327323615550995,0.12036680430173874,0.4257708191871643,0.10696747899055481,-0.3447285592556,2.2650949954986572
1683474284226720300,0.67472021484375,-0.8861588835716248,-0.13304831087589264,0.11782091856002808,0.4279472231864929,0.10099750757217407,-0.3433528542518616,2.259331226348877
1683474284236699400,0.684699462890625,-0.8853132724761963,-0.1334875226020813,0.11493521928787231,0.43033894896507263,0.09420125186443329,-0.34190109372138977,2.2529568672180176
1683474284246709200,0.694709228515625,-0.884594738483429,-0.13410671055316925,0.11168313771486282,0.43247470259666443,0.08666815608739853,-0.34039607644081116,2.247046709060669
1683474284256719000,0.704718994140625,-0.8836995959281921,-0.13462252914905548,0.10856188088655472,0.4349323809146881,0.07935883104801178,-0.3388109803199768,2.2404420375823975
1683474284266698200,0.7146982421875,-0.8827407360076904,-0.13503724336624146,0.10584963113069534,0.4374123811721802,0.07291276752948761,-0.33736908435821533,2.2339069843292236
1683474284276708000,0.7247080078125,-0.8819023966789246,-0.13541093468666077,0.10357318073511124,0.43952780961990356,0.0674746036529541,-0.33618178963661194,2.2283356189727783
1683474284286718000,0.734718017578125,-0.8746541738510132,-0.13558924198150635,0.09483281522989273,0.45563411712646484,0.04475603625178337,-0.329537570476532,2.188532829284668
1683474284296727600,0.7447275390625,-0.8743738532066345,-0.13576960563659668,0.09402799606323242,0.45628488063812256,0.04284433275461197,-0.3291448652744293,2.1867733001708984
1683474284306706700,0.754706787109375,-0.8741012811660767,-0.1357242912054062,0.0944913998246193,0.4567246437072754,0.04357001557946205,-0.3295176327228546,2.1858556270599365
1683474284316716500,0.764716552734375,-0.8737251162528992,-0.1355249136686325,0.09621395170688629,0.4571436047554016,0.046772219240665436,-0.3307899236679077,2.185312509536743
1683474284326726100,0.77472607421875,-0.8732659220695496,-0.13531571626663208,0.09915165603160858,0.45745518803596497,0.05226650461554527,-0.33317819237709045,2.185302257537842
1683474284336705500,0.78470556640625,-0.8727391958236694,-0.1351855993270874,0.103159599006176,0.4576126039028168,0.059724703431129456,-0.3367038369178772,2.1858866214752197
1683474284346715400,0.79471533203125,-0.8719009757041931,-0.13520650565624237,0.10796494036912918,0.45809540152549744,0.06838884949684143,-0.341276079416275,2.1858627796173096
1683474284356725200,0.804725341796875,-0.8713037967681885,-0.13571177423000336,0.11257310211658478,0.4579732418060303,0.07648152858018875,-0.3464950919151306,2.1871204376220703
1683474284366704400,0.814704345703125,-0.8709301948547363,-0.1369049847126007,0.11607331037521362,0.4574545621871948,0.08204129338264465,-0.3518828749656677,2.1889026165008545
1683474284376714200,0.82471435546875,-0.8706202507019043,-0.13854777812957764,0.11825161427259445,0.45699188113212585,0.08470524847507477,-0.35685068368911743,2.1901345252990723
1683474284386724000,0.83472412109375,-0.8703898191452026,-0.14027154445648193,0.11963734030723572,0.45654383301734924,0.08581892400979996,-0.36122581362724304,2.1911187171936035
1683474284396703200,0.844703125,-0.8703800439834595,-0.1417381763458252,0.12080368399620056,0.45580196380615234,0.08690525591373444,-0.36490148305892944,2.1928110122680664
1683474284406712800,0.854712890625,-0.8704990744590759,-0.14280042052268982,0.12230047583580017,0.4548429846763611,0.08910086005926132,-0.36812886595726013,2.1952080726623535
1683474284416722400,0.864722412109375,-0.870600700378418,-0.14349128305912018,0.12408518046140671,0.453946590423584,0.09217353165149689,-0.3709524869918823,2.1976301670074463
1683474284426701800,0.874701904296875,-0.8708216547966003,-0.14396537840366364,0.12550511956214905,0.4529813826084137,0.09481047838926315,-0.3730306327342987,2.2001800537109375
1683474284436711700,0.884711669921875,-0.871242880821228,-0.1442853808403015,0.12630899250507355,0.45184457302093506,0.09652242809534073,-0.374233603477478,2.203015089035034
1683474284446721500,0.894721435546875,-0.8714281320571899,-0.14432047307491302,0.1268480122089386,0.45132505893707275,0.09773410111665726,-0.37473851442337036,2.2043845653533936
1683474284456700700,0.90470068359375,-0.8715509176254272,-0.1442575603723526,0.12708377838134766,0.4510416090488434,0.09836387634277344,-0.37481003999710083,2.2051358222961426
1683474284466710500,0.91471044921875,-0.8716692328453064,-0.1440907120704651,0.126941978931427,0.45090630650520325,0.09831658750772476,-0.3743598163127899,2.2054595947265625
1683474284476720400,0.924720458984375,-0.8715758323669434,-0.1439303457736969,0.12637630105018616,0.4512965977191925,0.09723178297281265,-0.37358856201171875,2.204420804977417
1683474284486699500,0.934699462890625,-0.8716065883636475,-0.14412343502044678,0.12542089819908142,0.4514421224594116,0.0951903685927391,-0.37307262420654297,2.2037742137908936
1683474284496709000,0.944709228515625,-0.8716145157814026,-0.1447916477918625,0.12464641779661179,0.45142748951911926,0.09310826659202576,-0.3735712170600891,2.2034385204315186
1683474284506719000,0.954718994140625,-0.8716258406639099,-0.14577177166938782,0.12421906739473343,0.45120808482170105,0.09147141128778458,-0.3749372959136963,2.2036008834838867
1683474284516698000,0.964697998046875,-0.8716572523117065,-0.14690209925174713,0.12411841005086899,0.45080825686454773,0.09038529545068741,-0.37686124444007874,2.204237699508667
1683474284526708000,0.9747080078125,-0.8716174364089966,-0.14803045988082886,0.12424828857183456,0.450480192899704,0.08970187604427338,-0.37900325655937195,2.204763412475586
1683474284536717800,0.9847177734375,-0.8716532588005066,-0.14907987415790558,0.12445700913667679,0.4500068426132202,0.08930901437997818,-0.38106030225753784,2.205673933029175
1683474284546727400,0.9947275390625,-0.8715087175369263,-0.14994145929813385,0.12472137808799744,0.44992753863334656,0.089020274579525,-0.38286733627319336,2.2057104110717773
1683474284556706800,1.004706787109375,-0.8713774085044861,-0.15065839886665344,0.12481766194105148,0.44991546869277954,0.08852209895849228,-0.38426241278648376,2.2055766582489014
1683474284566716700,1.014716552734375,-0.8712573051452637,-0.15109163522720337,0.12586812674999237,0.44971024990081787,0.09018068015575409,-0.38600218296051025,2.2062411308288574
1683474284576726300,1.024726318359375,-0.8711009621620178,-0.1514570415019989,0.12646250426769257,0.44972363114356995,0.09094495326280594,-0.3872193396091461,2.206277847290039
1683474284586705700,1.03470556640625,-0.8709957003593445,-0.15173332393169403,0.1262672394514084,0.44988900423049927,0.09023591130971909,-0.3875601589679718,2.2057559490203857
1683474284596715300,1.04471533203125,-0.8707656264305115,-0.151837557554245,0.12561547756195068,0.4504813849925995,0.08863243460655212,-0.38720813393592834,2.2041356563568115
1683474284606725000,1.05472509765625,-0.8706051707267761,-0.15171422064304352,0.1251455545425415,0.4509633779525757,0.08764166384935379,-0.3865967094898224,2.2028892040252686
1683474284616704500,1.06470458984375,-0.8703309893608093,-0.15136250853538513,0.12510085105895996,0.451622873544693,0.0875883623957634,-0.38598063588142395,2.201399326324463
1683474284626714000,1.074714111328125,-0.8690104484558105,-0.15124569833278656,0.12167805433273315,0.4551265239715576,0.07965382933616638,-0.38291507959365845,2.192138910293579
1683474284636723700,1.0847236328125,-0.86899733543396,-0.15091091394424438,0.12262379378080368,0.45500871539115906,0.081805020570755,-0.3831804394721985,2.192768096923828
1683474284646703000,1.094703125,-0.8689087629318237,-0.15048231184482574,0.1237650215625763,0.45501089096069336,0.0843583419919014,-0.383468896150589,2.1931891441345215
1683474284656713000,1.104712890625,-0.8687912821769714,-0.1500382423400879,0.12476775050163269,0.45510801672935486,0.08662324398756027,-0.3836088180541992,2.1933493614196777
1683474284666722800,1.114722900390625,-0.8685125708580017,-0.14961574971675873,0.12562063336372375,0.45554405450820923,0.08842939138412476,-0.3836825489997864,2.192652463912964
1683474284676702000,1.124701904296875,-0.8682193160057068,-0.1495969295501709,0.1268538236618042,0.4557676315307617,0.09065630286931992,-0.384825736284256,2.192458152770996
1683474284686711800,1.1347119140625,-0.8676072359085083,-0.14967314898967743,0.12840604782104492,0.45647308230400085,0.09316548705101013,-0.38649341464042664,2.191174030303955
1683474284696721400,1.144721435546875,-0.8667816519737244,-0.14947475492954254,0.1299005001783371,0.4576818346977234,0.09559555351734161,-0.38766762614250183,2.188741683959961
1683474284706700800,1.15470068359375,-0.8658378720283508,-0.1487150341272354,0.13115382194519043,0.4593552052974701,0.09789884835481644,-0.3876551687717438,2.1852755546569824
1683474284716710400,1.16471044921875,-0.8647585511207581,-0.14730940759181976,0.13207821547985077,0.4615713059902191,0.0999617800116539,-0.38623255491256714,2.1805813312530518
1683474284726720300,1.17472021484375,-0.8637647032737732,-0.14539963006973267,0.13271464407444,0.4638494849205017,0.10195659846067429,-0.3836432695388794,2.175780773162842
1683474284736699400,1.184699462890625,-0.8628745675086975,-0.14318977296352386,0.133098304271698,0.4660782516002655,0.10380788892507553,-0.3802773952484131,2.1710965633392334
1683474284746709200,1.194709228515625,-0.8620177507400513,-0.14101384580135345,0.1329154372215271,0.4683738052845001,0.10455501079559326,-0.37644970417022705,2.1660854816436768
1683474284756719000,1.204718994140625,-0.8607268333435059,-0.13899871706962585,0.1321844458580017,0.47154638171195984,0.10374891012907028,-0.37249669432640076,2.1587822437286377
1683474284766698200,1.2146982421875,-0.85843825340271,-0.1368710845708847,0.1314600259065628,0.47651711106300354,0.10229361057281494,-0.3685644268989563,2.147178888320923
1683474284776708000,1.2247080078125,-0.8552848100662231,-0.13446809351444244,0.13110926747322083,0.48292526602745056,0.10121271759271622,-0.3646785318851471,2.1322484016418457
1683474284786718000,1.234718017578125,-0.8514693975448608,-0.1317467987537384,0.1301937848329544,0.4906039834022522,0.09892719984054565,-0.3598180115222931,2.1141505241394043
1683474284796727600,1.2447275390625,-0.8473718166351318,-0.1291084885597229,0.12790653109550476,0.4989309310913086,0.09387936443090439,-0.3537721633911133,2.094101905822754
1683474284806706700,1.254706787109375,-0.8432894945144653,-0.12660005688667297,0.12412713468074799,0.5073735117912292,0.08609610795974731,-0.34636253118515015,2.0733845233917236
1683474284816716500,1.264716552734375,-0.8390945792198181,-0.12430449575185776,0.11900299787521362,0.5160493850708008,0.07576566189527512,-0.33781808614730835,2.0517566204071045
1683474284826726100,1.27472607421875,-0.8345897793769836,-0.1223176047205925,0.11238785833120346,0.5252306461334229,0.06247646361589432,-0.3280832767486572,2.028526544570923
1683474284836705500,1.28470556640625,-0.8301456570625305,-0.120615653693676,0.1040719524025917,0.5343024134635925,0.04621375352144241,-0.31673842668533325,2.005213499069214
1683474284846715400,1.29471533203125,-0.8258126378059387,-0.11870680004358292,0.09439705312252045,0.5431678295135498,0.028245368972420692,-0.30323171615600586,1.9823178052902222
1683474284856725000,1.30472509765625,-0.8219788074493408,-0.11612026393413544,0.08416804671287537,0.5511648654937744,0.01081016007810831,-0.2876272201538086,1.9618074893951416
1683474284866704400,1.314704345703125,-0.8180345892906189,-0.11241719126701355,0.07436950504779816,0.5591521859169006,-0.004195407498627901,-0.2703721225261688,1.9418474435806274
1683474284876714200,1.32471435546875,-0.8133347630500793,-0.1076076552271843,0.06586907804012299,0.5679512023925781,-0.015579340048134327,-0.2525387108325958,1.920447587966919
1683474284886723800,1.334723876953125,-0.8079344034194946,-0.10229817777872086,0.057795073837041855,0.5774398446083069,-0.025450177490711212,-0.23418137431144714,1.897536277770996
1683474284896703000,1.344702880859375,-0.802036464214325,-0.09763022512197495,0.048360344022512436,0.5872538685798645,-0.03797772154211998,-0.2150595486164093,1.8734652996063232
1683474284906712800,1.354712890625,-0.795829176902771,-0.0945173054933548,0.03622324392199516,0.5970011949539185,-0.05629407986998558,-0.19492188096046448,1.848877191543579
1683474284916722700,1.36472265625,-0.7894606590270996,-0.09298866242170334,0.021846648305654526,0.6063232421875,-0.07955479621887207,-0.1741936355829239,1.8247710466384888
1683474284926701800,1.374701904296875,-0.7836212515830994,-0.09194070845842361,0.010942170396447182,0.6143003106117249,-0.09717372059822083,-0.15819594264030457,1.8041603565216064
1683474284936711700,1.384711669921875,-0.7790795564651489,-0.09167394787073135,0.004690189380198717,0.6201686263084412,-0.10780277848243713,-0.14921307563781738,1.788899540901184
1683474284946721300,1.39472119140625,-0.7745858430862427,-0.09211287647485733,-0.00010929556447081268,0.6257252097129822,-0.11690141260623932,-0.14304925501346588,1.7742265462875366
1683474284956700700,1.40470068359375,-0.7702905535697937,-0.09352023899555206,-0.0032120654359459877,0.630790114402771,-0.12447606772184372,-0.14048488438129425,1.7605056762695312
1683474284966710500,1.41471044921875,-0.7665446400642395,-0.09542077034711838,-0.00597245991230011,0.6350343823432922,-0.13200250267982483,-0.13915175199508667,1.7486964464187622
1683474284976720400,1.424720458984375,-0.7635321021080017,-0.09667684882879257,-0.008117824792861938,0.638440728187561,-0.1375729888677597,-0.13770100474357605,1.7392737865447998
1683474284986699500,1.434699462890625,-0.7608937621116638,-0.0967758372426033,-0.00962270051240921,0.6415470242500305,-0.14055967330932617,-0.1353382021188736,1.7310442924499512
1683474284996709000,1.444709228515625,-0.7581181526184082,-0.09574311226606369,-0.010682238265872002,0.6449620723724365,-0.14139044284820557,-0.13177090883255005,1.722400188446045
1683474285006719000,1.454718994140625,-0.7550871968269348,-0.09353844076395035,-0.010743268765509129,0.6488285064697266,-0.13918299973011017,-0.12766477465629578,1.7129721641540527
1683474285016698000,1.464697998046875,-0.7516390681266785,-0.09030043333768845,-0.00880106445401907,0.6533048152923584,-0.1326310932636261,-0.12456903606653214,1.702268123626709
1683474285026708000,1.4747080078125,-0.7474456429481506,-0.08594822138547897,-0.0036948448978364468,0.6587293744087219,-0.11996202915906906,-0.12393245100975037,1.6893583536148071
1683474285036717800,1.4847177734375,-0.7427726984024048,-0.08096269518136978,0.004848171025514603,0.664612889289856,-0.10140527784824371,-0.1270596832036972,1.6752967834472656
1683474285046727400,1.4947275390625,-0.737748920917511,-0.0758695900440216,0.015817301347851753,0.6706118583679199,-0.07920713722705841,-0.13355664908885956,1.6607651710510254
1683474285056706800,1.504706787109375,-0.7315912246704102,-0.0708950087428093,0.028442509472370148,0.6774505376815796,-0.055026352405548096,-0.1427534818649292,1.643670916557312
1683474285066716700,1.514716552734375,-0.7242793440818787,-0.06626397371292114,0.04240075871348381,0.6850041747093201,-0.029721440747380257,-0.1546928733587265,1.6242161989212036
1683474285076726300,1.524726318359375,-0.7165612578392029,-0.06260912865400314,0.05645832046866417,0.6924107074737549,-0.005874204449355602,-0.16871045529842377,1.6045774221420288
1683474285086705700,1.53470556640625,-0.7081922292709351,-0.05891619250178337,0.0713270828127861,0.6999322772026062,0.018872734159231186,-0.18433845043182373,1.5842726230621338
1683474285096715300,1.54471533203125,-0.6993569731712341,-0.05312782898545265,0.08835452795028687,0.7072982788085938,0.04943980276584625,-0.20064012706279755,1.5644830465316772
1683474285106725000,1.55472509765625,-0.689365565776825,-0.04439089447259903,0.1081196665763855,0.7149228453636169,0.08777395635843277,-0.21750853955745697,1.5439910888671875
1683474285116704300,1.564704345703125,-0.6785110831260681,-0.03511153534054756,0.12639278173446655,0.7227826714515686,0.12442002445459366,-0.2324436604976654,1.5221749544143677
1683474285126714000,1.574714111328125,-0.6707948446273804,-0.03443212807178497,0.1269024759531021,0.7298935055732727,0.12365115433931351,-0.23356211185455322,1.5009856224060059
1683474285136723700,1.5847236328125,-0.6664420366287231,-0.042485468089580536,0.11292625963687897,0.7357293367385864,0.09039397537708282,-0.2246801257133484,1.4822527170181274
1683474285146703000,1.594703125,-0.6619603037834167,-0.052240271121263504,0.09621373564004898,0.741500198841095,0.05108827352523804,-0.21346443891525269,1.4630440473556519
1683474285156713000,1.604712890625,-0.6552771329879761,-0.060434747487306595,0.08096104115247726,0.7486019730567932,0.015944870188832283,-0.20178475975990295,1.4396531581878662
1683474285166722600,1.61472265625,-0.6467716693878174,-0.06669755280017853,0.06765389442443848,0.7567437291145325,-0.013678746297955513,-0.18980714678764343,1.41310453414917
1683474285176702000,1.624701904296875,-0.636849045753479,-0.07021862268447876,0.05670301616191864,0.7656876444816589,-0.03587790206074715,-0.17719677090644836,1.3844009637832642
1683474285186711800,1.6347119140625,-0.6263453960418701,-0.07142826169729233,0.04718548431992531,0.7748310565948486,-0.05230037122964859,-0.16332422196865082,1.3553588390350342
1683474285196721700,1.6447216796875,-0.6154765486717224,-0.07057555764913559,0.03847254440188408,0.7840456962585449,-0.06405210494995117,-0.14774054288864136,1.3263142108917236
1683474285206700800,1.65470068359375,-0.6039795279502869,-0.06792281568050385,0.029956674203276634,0.793535053730011,-0.0722837746143341,-0.12995682656764984,1.2964611053466797
1683474285216710400,1.66471044921875,-0.5930708646774292,-0.06418383866548538,0.02212522178888321,0.8022829294204712,-0.0773032158613205,-0.11186566948890686,1.2688136100769043
1683474285226720300,1.67472021484375,-0.5816969275474548,-0.05966998264193535,0.014980016276240349,0.811075747013092,-0.07980162650346756,-0.0938572809100151,1.2405927181243896
1683474285236699400,1.684699462890625,-0.5702943801879883,-0.055110763758420944,0.008704160340130329,0.8195434212684631,-0.0807313323020935,-0.07720226049423218,1.2127759456634521
1683474285246709200,1.694709228515625,-0.5596486926078796,-0.05053088814020157,0.0033636423759162426,0.8271811008453369,-0.08007151633501053,-0.06216380000114441,1.1871685981750488
1683474285256718800,1.70471875,-0.548352837562561,-0.04589644446969032,-0.0004374592681415379,0.8349866271018982,-0.07729761302471161,-0.04962471127510071,1.1602511405944824
1683474285266698200,1.7146982421875,-0.5365402698516846,-0.040699075907468796,-0.0025966824032366276,0.8428887724876404,-0.07151216268539429,-0.03930607810616493,1.1323165893554688
