time,seconds_elapsed,z,y,x
1683474503845461200,0.020461181640625,0.021380282938480377,0.02076941914856434,-0.003054326167330146
1683474503855418400,0.03041845703125,0.02321287989616394,0.019547687843441963,-0.0024434609804302454
1683474503865448700,0.04044873046875,0.02321287989616394,0.019547687843441963,-0.003054326167330146
1683474503875437000,0.05043701171875,0.021991148591041565,0.019547687843441963,-0.001832595793530345
1683474503885438200,0.060438232421875,0.022602014243602753,0.02015855349600315,-0.001832595793530345
1683474503895426000,0.070426025390625,0.022602014243602753,0.02015855349600315,-0.0024434609804302454
1683474503905458000,0.0804580078125,0.02382374368607998,0.019547687843441963,-0.001832595793530345
1683474503915414800,0.090414794921875,0.02382374368607998,0.019547687843441963,-0.003054326167330146
1683474503925447000,0.100447021484375,0.022602014243602753,0.02076941914856434,-0.003054326167330146
1683474503935434500,0.1104345703125,0.022602014243602753,0.02015855349600315,-0.001832595793530345
1683474503945461000,0.1204609375,0.022602014243602753,0.02076941914856434,-0.0012217304902151227
1683474503955423500,0.130423583984375,0.02321287989616394,0.02076941914856434,-0.0024434609804302454
1683474503965456100,0.1404560546875,0.022602014243602753,0.019547687843441963,-0.0012217304902151227
1683474503975413200,0.150413330078125,0.022602014243602753,0.02015855349600315,-0.0012217304902151227
1683474503985445400,0.1604453125,0.022602014243602753,0.02076941914856434,-0.001832595793530345
1683474503995432700,0.1704326171875,0.02321287989616394,0.021380282938480377,-0.001832595793530345
1683474504005464800,0.18046484375,0.022602014243602753,0.021380282938480377,-0.001832595793530345
1683474504015422000,0.190421875,0.02321287989616394,0.02015855349600315,-0.0024434609804302454
1683474504025453800,0.200453857421875,0.021991148591041565,0.021380282938480377,-0.001832595793530345
1683474504035441400,0.21044140625,0.02321287989616394,0.021380282938480377,-0.0012217304902151227
1683474504045442800,0.22044287109375,0.02321287989616394,0.02076941914856434,-0.001832595793530345
1683474504055430400,0.230430419921875,0.022602014243602753,0.021380282938480377,-0.001832595793530345
1683474504065462500,0.240462646484375,0.02321287989616394,0.02076941914856434,-0.0024434609804302454
1683474504075419400,0.25041943359375,0.02321287989616394,0.02015855349600315,-0.0024434609804302454
1683474504085451500,0.260451416015625,0.022602014243602753,0.021380282938480377,-0.001832595793530345
1683474504095438800,0.27043896484375,0.022602014243602753,0.02076941914856434,-0.0024434609804302454
1683474504105440500,0.2804404296875,0.022602014243602753,0.019547687843441963,-0.0012217304902151227
1683474504115428000,0.290427978515625,0.021991148591041565,0.02076941914856434,-0.001832595793530345
1683474504125460000,0.3004599609375,0.022602014243602753,0.02015855349600315,-0.0012217304902151227
1683474504135078700,0.31007861328125,0.02382374368607998,0.021380282938480377,-0.003054326167330146
1683474504145449000,0.320448974609375,0.02382374368607998,0.02076941914856434,-0.0012217304902151227
1683474504155436800,0.330436767578125,0.022602014243602753,0.02076941914856434,-0.001832595793530345
1683474504165438000,0.34043798828125,0.021380282938480377,0.02076941914856434,-0.0012217304902151227
1683474504175425500,0.350425537109375,0.02321287989616394,0.02015855349600315,-0.0012217304902151227
1683474504185457400,0.36045751953125,0.02321287989616394,0.02015855349600315,-0.00366519158706069
1683474504195414500,0.37041455078125,0.021991148591041565,0.021380282938480377,-0.003054326167330146
1683474504205446700,0.38044677734375,0.02321287989616394,0.02015855349600315,-0.0012217304902151227
1683474504215434200,0.390434326171875,0.02321287989616394,0.02076941914856434,-0.0012217304902151227
1683474504225435400,0.400435302734375,0.02321287989616394,0.02015855349600315,-0.0006108652451075613
1683474504235423200,0.41042333984375,0.02321287989616394,0.019547687843441963,-0.0012217304902151227
1683474504245454800,0.420454833984375,0.02321287989616394,0.02076941914856434,-0.0012217304902151227
1683474504255183000,0.43018310546875,0.022602014243602753,0.021380282938480377,-0.001832595793530345
1683474504265444000,0.440444091796875,0.022602014243602753,0.02076941914856434,-0.0006108652451075613
1683474504275431700,0.450431640625,0.02321287989616394,0.02015855349600315,-0.0024434609804302454
1683474504285463800,0.4604638671875,0.022602014243602753,0.02076941914856434,-0.003054326167330146
1683474504295420700,0.470420654296875,0.022602014243602753,0.02076941914856434,-0.001832595793530345
1683474504305452500,0.48045263671875,0.022602014243602753,0.021380282938480377,-0.003054326167330146
1683474504315440400,0.4904404296875,0.02321287989616394,0.02076941914856434,-0.001832595793530345
1683474504325441800,0.50044189453125,0.02321287989616394,0.02076941914856434,-0.0024434609804302454
1683474504335429000,0.51042919921875,0.022602014243602753,0.02076941914856434,-0.001832595793530345
1683474504345461200,0.520461181640625,0.022602014243602753,0.021380282938480377,0
1683474504355418000,0.530418212890625,0.02321287989616394,0.021991148591041565,-0.001832595793530345
1683474504365450200,0.5404501953125,0.02321287989616394,0.02076941914856434,-0.001832595793530345
1683474504375437600,0.5504375,0.02321287989616394,0.02076941914856434,-0.0024434609804302454
1683474504385439000,0.56043896484375,0.02321287989616394,0.02076941914856434,-0.0006108652451075613
1683474504395426800,0.5704267578125,0.02382374368607998,0.02076941914856434,-0.0024434609804302454
1683474504405458700,0.580458740234375,0.02321287989616394,0.02076941914856434,-0.0024434609804302454
1683474504415416000,0.590416015625,0.02382374368607998,0.02076941914856434,-0.0024434609804302454
1683474504425447400,0.600447509765625,0.02321287989616394,0.019547687843441963,-0.00366519158706069
1683474504435435500,0.610435546875,0.022602014243602753,0.019547687843441963,-0.001832595793530345
1683474504445436700,0.620436767578125,0.02321287989616394,0.019547687843441963,-0.0024434609804302454
1683474504455424300,0.63042431640625,0.021991148591041565,0.021991148591041565,-0.001832595793530345
1683474504465456000,0.6404560546875,0.022602014243602753,0.02076941914856434,-0.001832595793530345
1683474504475413200,0.650413330078125,0.02321287989616394,0.021380282938480377,-0.001832595793530345
1683474504485445400,0.6604453125,0.02382374368607998,0.02015855349600315,-0.001832595793530345
1683474504495433000,0.670432861328125,0.02382374368607998,0.021380282938480377,-0.0012217304902151227
1683474504505464800,0.68046484375,0.02382374368607998,0.02076941914856434,-0.0024434609804302454
1683474504515422000,0.690421875,0.02382374368607998,0.02076941914856434,-0.0024434609804302454
1683474504525453800,0.700453857421875,0.02321287989616394,0.02076941914856434,-0.001832595793530345
1683474504535441400,0.71044140625,0.022602014243602753,0.021380282938480377,-0.001832595793530345
1683474504545442800,0.72044287109375,0.022602014243602753,0.021380282938480377,-0.0012217304902151227
1683474504555430400,0.730430419921875,0.02321287989616394,0.02076941914856434,-0.0012217304902151227
1683474504565462300,0.740462158203125,0.02321287989616394,0.021991148591041565,-0.0012217304902151227
1683474504575602400,0.7506025390625,0.02321287989616394,0.02076941914856434,-0.001832595793530345
1683474504585451800,0.76045166015625,0.02321287989616394,0.021380282938480377,-0.0024434609804302454
1683474504595438800,0.77043896484375,0.022602014243602753,0.021380282938480377,-0.001832595793530345
1683474504605440500,0.7804404296875,0.02321287989616394,0.021380282938480377,-0.001832595793530345
1683474504615428000,0.790427978515625,0.022602014243602753,0.02076941914856434,-0.001832595793530345
1683474504625460000,0.8004599609375,0.02321287989616394,0.02076941914856434,-0.001832595793530345
1683474504635416800,0.810416748046875,0.02382374368607998,0.02015855349600315,-0.003054326167330146
1683474504645449000,0.820448974609375,0.02382374368607998,0.021380282938480377,-0.0012217304902151227
1683474504655436500,0.8304365234375,0.02321287989616394,0.021991148591041565,-0.0012217304902151227
1683474504665438000,0.84043798828125,0.02321287989616394,0.021991148591041565,-0.001832595793530345
1683474504675425500,0.850425537109375,0.02321287989616394,0.021991148591041565,-0.0006108652451075613
1683474504685457700,0.860457763671875,0.02321287989616394,0.02076941914856434,-0.0012217304902151227
1683474504695414500,0.87041455078125,0.02382374368607998,0.02076941914856434,-0.003054326167330146
1683474504705460700,0.880460693359375,0.022602014243602753,0.02076941914856434,-0.0024434609804302454
1683474504715434200,0.890434326171875,0.024434609338641167,0.02015855349600315,-0.001832595793530345
1683474504725430300,0.90043017578125,0.02321287989616394,0.021380282938480377,-0.001832595793530345
1683474504735423200,0.91042333984375,0.02382374368607998,0.02076941914856434,-0.001832595793530345
1683474504745450000,0.920449951171875,0.021991148591041565,0.021380282938480377,-0.0024434609804302454
1683474504755443000,0.93044287109375,0.02321287989616394,0.02076941914856434,-0.001832595793530345
1683474504765439000,0.94043896484375,0.02321287989616394,0.02015855349600315,-0.0024434609804302454
1683474504775431700,0.950431640625,0.02321287989616394,0.02076941914856434,-0.001832595793530345
1683474504785458400,0.96045849609375,0.022602014243602753,0.02076941914856434,-0.001832595793530345
1683474504795421000,0.9704208984375,0.02321287989616394,0.021380282938480377,-0.001832595793530345
1683474504805453000,0.980453125,0.022602014243602753,0.02076941914856434,-0.001832595793530345
1683474504815440400,0.9904404296875,0.02321287989616394,0.02076941914856434,-0.0024434609804302454
1683474504825441800,1.00044189453125,0.02382374368607998,0.02015855349600315,-0.001832595793530345
1683474504835429600,1.0104296875,0.022602014243602753,0.021380282938480377,-0.001832595793530345
1683474504845461200,1.020461181640625,0.02321287989616394,0.021380282938480377,-0.001832595793530345
1683474504855418400,1.03041845703125,0.022602014243602753,0.02076941914856434,-0.0024434609804302454
1683474504865448700,1.04044873046875,0.02321287989616394,0.02015855349600315,-0.003054326167330146
1683474504875437000,1.05043701171875,0.022602014243602753,0.02076941914856434,-0.0024434609804302454
1683474504885438500,1.0604384765625,0.02321287989616394,0.02076941914856434,-0.0024434609804302454
1683474504895425800,1.07042578125,0.02321287989616394,0.02076941914856434,-0.0024434609804302454
1683474504905458000,1.0804580078125,0.022602014243602753,0.02076941914856434,-0.0024434609804302454
1683474504915415000,1.0904150390625,0.02382374368607998,0.02076941914856434,-0.0024434609804302454
1683474504925447000,1.100447021484375,0.02321287989616394,0.021380282938480377,-0.0012217304902151227
1683474504935434500,1.1104345703125,0.02321287989616394,0.021380282938480377,-0.0024434609804302454
1683474504945436000,1.120435791015625,0.021991148591041565,0.02015855349600315,-0.0024434609804302454
1683474504955423500,1.130423583984375,0.022602014243602753,0.02015855349600315,-0.0024434609804302454
1683474504965456100,1.1404560546875,0.02321287989616394,0.02076941914856434,-0.003054326167330146
1683474504975413200,1.150413330078125,0.02382374368607998,0.019547687843441963,-0.0012217304902151227
1683474504985445000,1.160445068359375,0.02321287989616394,0.02076941914856434,-0.0024434609804302454
1683474504995433000,1.170432861328125,0.022602014243602753,0.021380282938480377,-0.0012217304902151227
1683474505005464800,1.18046484375,0.02321287989616394,0.02015855349600315,-0.001832595793530345
1683474505015422000,1.190421875,0.022602014243602753,0.019547687843441963,-0.001832595793530345
1683474505025453800,1.200453857421875,0.02321287989616394,0.021991148591041565,-0.001832595793530345
1683474505035441400,1.21044140625,0.02321287989616394,0.021380282938480377,-0.001832595793530345
1683474505045442800,1.22044287109375,0.022602014243602753,0.021380282938480377,-0.0012217304902151227
1683474505055430400,1.230430419921875,0.022602014243602753,0.02076941914856434,-0.001832595793530345
1683474505065462500,1.240462646484375,0.02321287989616394,0.02076941914856434,-0.0024434609804302454
1683474505075419400,1.25041943359375,0.02382374368607998,0.02015855349600315,-0.0012217304902151227
1683474505085451500,1.260451416015625,0.02321287989616394,0.02015855349600315,-0.0024434609804302454
1683474505095439000,1.270439208984375,0.02321287989616394,0.02076941914856434,-0.001832595793530345
1683474505105440500,1.2804404296875,0.02321287989616394,0.021380282938480377,-0.0012217304902151227
1683474505115428000,1.290427978515625,0.02382374368607998,0.02076941914856434,-0.001832595793530345
1683474505125460000,1.3004599609375,0.022602014243602753,0.02076941914856434,-0.0006108652451075613
1683474505135417000,1.3104169921875,0.02321287989616394,0.02076941914856434,-0.0012217304902151227
1683474505145449000,1.320448974609375,0.022602014243602753,0.02076941914856434,-0.001832595793530345
1683474505155436500,1.3304365234375,0.02321287989616394,0.02076941914856434,-0.001832595793530345
1683474505165438000,1.34043798828125,0.02321287989616394,0.02076941914856434,-0.001832595793530345
1683474505175425500,1.350425537109375,0.02382374368607998,0.02076941914856434,-0.003054326167330146
1683474505185457700,1.360457763671875,0.02321287989616394,0.02015855349600315,-0.0006108652451075613
1683474505195414500,1.37041455078125,0.022602014243602753,0.02076941914856434,-0.001832595793530345
1683474505205446700,1.38044677734375,0.022602014243602753,0.02076941914856434,-0.0024434609804302454
1683474505215647700,1.390647705078125,0.02321287989616394,0.021380282938480377,-0.001832595793530345
1683474505225435600,1.400435546875,0.022602014243602753,0.021991148591041565,-0.001832595793530345
1683474505235423000,1.410423095703125,0.02321287989616394,0.021380282938480377,-0.001832595793530345
1683474505245455000,1.420455078125,0.021991148591041565,0.021380282938480377,-0.0012217304902151227
1683474505255442400,1.4304423828125,0.022602014243602753,0.02076941914856434,-0.0012217304902151227
1683474505265444000,1.440444091796875,0.021991148591041565,0.02076941914856434,-0.001832595793530345
1683474505275431400,1.450431396484375,0.022602014243602753,0.02076941914856434,-0.003054326167330146
1683474505285463800,1.4604638671875,0.02321287989616394,0.021380282938480377,-0.001832595793530345
1683474505295664600,1.47066455078125,0.021991148591041565,0.021380282938480377,-0.0012217304902151227
1683474505305452800,1.480452880859375,0.022602014243602753,0.021380282938480377,-0.001832595793530345
1683474505315440000,1.490440185546875,0.02321287989616394,0.02076941914856434,-0.001832595793530345
